instances,feature_PIC,feature_POIC,feature_neutrality,feature_lostrictmax,feature_lomax,feature_lostrictmin,feature_lomin,feature_yskew,feature_ykurtosis,feature_sqrDcorSASp,feature_sqrDcorSRtn,feature_sqrDcorSSp,feature_sqrDcorSARtn,feature_sqrDcorSASpRtn,feature_sqrDcorASp,feature_sqrDcorARtn,feature_sqrDcorSpRtn,feature_sqrDcorASpRtn,feature_sqrDcorSSpRtn,feature_GX1,feature_GX2,feature_GX3,feature_PX1,feature_PX2,feature_PX3,feature_EX1,feature_EX2
CartPole-v1#0.98#1.3#0.01#0.65#1.0,0.8890824222930074,0.025214806043090468,0.0,0.07,0.07,0.08,0.08,1.870306208768144,3.9106631140959935,0.17352732521733613,0.30472066324281966,0.9843682263715077,0.043308455668969216,0.043333774826934485,0.018160789194795024,0.0004945581388604507,0.30695661544934055,0.0004958701027496177,0.3048628816600201,0.03029790687451393,-0.0,1.0,0.03388804841149775,0.9636157337367623,1.0,1.0,-0.0
CartPole-v1#12.74#0.1#0.01#0.35#7.0,0.47230726457828087,0.003424295151241019,0.006327921131629573,0.09,0.09,0.05,0.05,1.2534090915753549,0.9123578136463886,0.5520776795606216,0.10665369014952465,0.512764562951372,0.10664476366946643,0.5478697286398917,0.3523688514887543,0.00029312669123023684,0.09168956149058208,0.31862664893805764,0.5156930784966987,0.9318227914119319,0.7692463709326921,1.0,0.07356020942408376,0.5261780104712042,1.0,1.0,0.3476930813393118
LunarLander-v2#44.285714285714285#857.1428571428571#0.3,0.6711700340915399,0.0028784388648973036,0.0,0.1,0.1,0.1,0.1,0.09448574380440114,-0.19769382474480057,0.5554528593084572,0.1051213533015124,0.9828769114685207,0.047271511570499726,0.0476206684803039,-1.7083616371351828e-05,-0.0003514313428329508,0.10359377563651588,-0.00035189146443878513,0.10571173925414606,0.18572930031608018,0.24361607128883792,1.0,0.6889968988878036,0.4061086192289355,1.0,1.0,0.43500189247597293
LunarLander-v2#15.714285714285715#857.1428571428571#1.0999999999999999,0.9000659187379574,0.011881236496167916,0.0,0.08,0.08,0.1,0.1,-1.4272308087669714,3.3327373873585415,0.7376260999946864,0.8751120614805746,0.9819850517863,0.6599618551758439,0.6600315864186509,-0.00026756470422653595,-0.0002850226327003199,0.8589537502810067,-0.00028469734531283783,0.8752094947096524,-0.0,0.544949085346779,1.0,0.4617395956435251,0.590053914346156,1.0,1.0,-0.0
MountainCar-v0#0.20714285714285713#0.0017857142857142859#0.004428571428571429,0.19529942864062522,0.009797333090782928,0.731164301951746,0.08,0.25,0.0,0.84,5.082921873052541,26.5061483777572,0.05829642047621059,0.04143471058410142,0.984088079400147,0.0029600950027764404,0.0029604209813549527,-8.377569591712082e-05,0.0010196818070590506,0.0410652022510656,0.001019654543936577,0.04144030069409306,-0.0,-0.0,1.0,-0.0,1.0,-0.0,-0.0,-0.0
CartPole-v1#6.859999999999999#0.7#0.19#0.95#13.0,0.6210561875002774,0.002367641494771268,0.0037794612794612792,0.07,0.07,0.09,0.12,3.584271900025448,18.46068825952339,0.8308093417808402,0.10456038494078732,0.8187115479661854,0.09130978598740713,0.11459532544953187,0.1139064905332118,0.0003475114379147583,0.1083993369988842,0.0033812689554508645,0.12747772136885546,-0.0,0.11613801287024786,1.0,-0.0,0.12705911337634543,1.0,1.0,-0.0
MountainCar-v0#0.4428571428571428#0.002428571428571429#0.001642857142857143,0.5030551585910639,0.018984022831035535,0.09657619928661593,0.08,0.08,0.05,0.34,2.403054017504591,6.543172214275204,0.14388186162731204,0.06880853152469996,0.9945488288684707,0.007622103936975836,0.007624097931233912,-0.00015579877526955048,0.0002806961866653457,0.06875863810273039,0.0002806855578637142,0.06882233340305441,0.841472651030474,0.42895056064925713,1.0,1.0,0.5536791017657965,0.9132868941815562,1.0,0.552703237944351
MountainCar-v0#0.5214285714285714#0.0037142857142857147#0.00025,1.0018953416151453,0.11353677824593444,0.0045035885167464115,0.09,0.09,0.1,0.14,0.3711386223834977,-1.0963626797207762,0.31620737921450154,0.14514912772740146,0.998791629360936,0.05055826430697171,0.05058162182269591,0.0008509036863776385,0.005445238469870356,0.15273786963327768,0.005445273306383252,0.14522314388201835,0.9301061653288109,0.6505308266440545,1.0,1.0,0.9847130361782024,-0.0,0.9847463478964675,1.0
LunarLander-v2#38.57142857142857#571.4285714285714#0.7,0.7705988346799515,0.0356628240726794,0.0,0.06,0.06,0.1,0.1,-0.3487105876399606,-0.4755205203588937,0.41060187521097063,0.09487829393432548,0.9810901054018881,0.03722829813670026,0.03738920454899577,0.0008261049475521607,0.0006424698069510453,0.09327534860971871,0.0006423171689203269,0.095255284707178,0.996484567623233,0.9983609991931426,1.0,0.8466117485302058,0.9136641048560888,1.0,0.7983424718316111,1.0
MountainCar-v0#0.3642857142857142#0.001142857142857143#0.0030357142857142857,0.024509604739873174,0.003059737703267522,0.9053078133372372,0.05,0.53,0.0,0.9500000000000001,6.621849967496367,45.832959184075776,0.046390350705674856,0.03681085394905107,0.9885865483645692,0.0024225824464206356,0.0024227926125986385,-0.0004065357718874334,0.0010196818070590506,0.03651614359208628,0.0010196762207567713,0.036815089320488395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CartPole-v1#0.98#0.7#0.19#0.05#19.0,0.31406901745848215,0.0039356818911448115,0.029078974918681905,0.08,0.09,0.05,0.08,1.1645755689835053,1.1170109110637574,0.4564537849336075,0.14804892102701483,0.43228589626834557,0.1477490471276672,0.4683113941659522,0.4716363546863962,0.0005259212509531026,0.08790372260071508,0.47688919271655816,0.4447121263384308,1.0,1.0,0.5,0.5,1.0,1.0,1.0,-0.0
CartPole-v1#12.74#0.1#0.06999999999999999#0.65#19.0,0.48746817554926736,0.003923987652899119,0.01885902726569893,0.08,0.09,0.11,0.14,1.5326340729187702,2.9415991999790174,0.5142847286125022,0.1168807611882384,0.48535523439017275,0.117607058863475,0.5321306197238549,0.38299807520415924,3.0166450572977304e-05,0.09508176370527345,0.3771962012640941,0.5054258113965038,1.0,1.0,0.9429842219282606,0.7559785770762781,1.0,0.7781623427966169,1.0,0.7504866098395867
MountainCar-v0#0.3642857142857142#0.0030714285714285717#0.001642857142857143,0.7164461764769896,0.03992769851741865,0.05765066738237756,0.07,0.07,0.05,0.27,1.5582265008480047,1.8191476906893822,0.18741887156395903,0.0722315382429362,0.9946913855859851,0.010591575792850557,0.010595978678096757,-0.0002292603117545254,0.0005140515848597842,0.07132144134159413,0.0005139863789805299,0.07225396442572991,0.8620891749023214,0.8979889680533211,1.0,1.0,0.8954327060901074,0.4905397502494066,0.9860969079982994,1.0
CartPole-v1#18.62#0.7#0.13#0.35#1.0,0.5653988483601227,0.002315173739349786,0.0010846560846560847,0.11,0.11,0.13,0.13,0.7484833641905393,0.7836747610397299,0.6339115541379463,0.3069299925257058,0.9844681674329793,0.15293310353118084,0.16634842672385106,0.011544575840705111,-0.00019278437828722,0.30867810264613016,-3.8945886141658594e-05,0.32663287783350703,0.37439467312348673,0.7442493946731235,1.0,0.40211011219258497,1.0,0.2784753696411324,1.0,0.37546193643754633
MountainCar-v0#0.12857142857142856#0.004357142857142858#0.004428571428571429,0.8376733818715154,0.0509951080781475,0.03725790261510076,0.1,0.1,0.06,0.22,0.9703748649949855,0.12931447644722294,0.10401379656183375,0.03137649527616826,0.9851645988560026,0.0021214308192761444,0.002122777911304647,0.0004046341480663118,-0.00019826836429414225,0.031370379291030974,-0.0001982706510201132,0.03138874564308074,-0.0,0.4092804758124711,1.0,1.0,0.1326552373730792,0.16469201331706218,1.0,0.45149817295980504
CartPole-v1#0.98#1.9#0.06999999999999999#0.65#1.0,0.8596431979012662,0.02454665166030877,0.0,0.07,0.07,0.05,0.05,1.6714544770828461,3.5317663757589868,0.14991009434567837,0.30778991429869396,0.9923359327240457,0.03822270004786948,0.03824902046221762,0.010036969402852485,0.00010755194368921088,0.30946919595458344,0.0001087467084142795,0.30796035041159053,0.1253524712771713,0.20398777887400146,1.0,0.28796660579857747,0.7443864593908218,1.0,1.0,-0.0
MountainCar-v0#0.05#0.0037142857142857147#0.004428571428571429,0.8837089242364384,0.053487958339583475,0.044363651338715296,0.11,0.11,0.04,0.24,0.7897638204687981,-0.5270283393573241,0.10352318892062647,0.01358104959789042,0.9856823285471281,0.001408255163399235,0.0014092429523953102,0.00018039858053206978,0.00034346796512250294,0.013420028822888192,0.00034351098104686283,0.013589971129708124,0.45231410878506406,-0.0,1.0,1.0,0.4975980137421329,0.847623996766557,1.0,0.869968321748918
CartPole-v1#6.859999999999999#1.9#0.06999999999999999#0.95#1.0,0.5736123738852217,0.0025641193775385214,0.0018012422360248448,0.11,0.11,0.1,0.1,0.965825478057414,0.7118423781500618,0.19916408142810949,0.27110894334692764,0.9972341534409092,0.04155898890844055,0.041715255485498676,0.0044648742631703785,-0.0002349134658805682,0.2733483255881422,-0.00023333582771799702,0.271839763171725,0.1831170741088499,0.39634829236286306,1.0,0.5944290337494222,0.39756036843415493,1.0,1.0,-0.0
LunarLander-v2#27.142857142857142#2000.0#0.5,0.846176848477382,0.0081442065523889,0.0,0.1,0.1,0.1,0.1,-0.6307628453288299,-0.09500356388266074,0.6994432732949132,0.1755724349542573,0.9898952694263051,0.1141024709265405,0.1147682339093571,-1.1576990979790009e-05,-0.0005000986841154461,0.17149521873116316,-0.0005011263251288435,0.1765145039550984,-0.0,0.9662399792332383,1.0,-0.0,-0.0,1.0,1.0,-0.0
MountainCar-v0#0.4428571428571428#0.0030714285714285717#0.004428571428571429,0.2622410689638648,0.01601079271652446,0.49103192428651427,0.12,0.14,0.01,0.7000000000000001,5.11145624745658,28.769940461559496,0.11132514038088517,0.034634173420626774,0.9861112236435856,0.003942593353877153,0.003943924925955193,0.00015130795118167866,0.0010196818070590506,0.03427971891904449,0.0010196421608770568,0.034645578174864314,-0.0,-0.0,1.0,-0.0,0.33886504947893853,1.0,-0.0,1.0
CartPole-v1#12.74#0.1#0.19#0.95#19.0,0.4710545749058055,0.0033832039221837803,0.010449346405228757,0.1,0.1,0.1,0.14,1.636911726437361,2.630616130758332,0.593029927455643,0.09851406923093345,0.5622917276056693,0.0980850381289623,0.565701531383602,0.31955285573287534,0.0005209111851684603,0.09380663454716148,0.27891288994998226,0.5417817848041688,0.5137472839712519,0.12245301080333675,1.0,0.08574421868091732,0.753517810115146,1.0,1.0,0.07384077359007311
CartPole-v1#18.62#0.1#0.13#0.65#7.0,0.4659542439055784,0.002544493864738373,0.005122210720036807,0.1,0.1,0.11,0.12,2.4515449124571562,7.089192454835745,0.6864118980232861,0.10136454264483376,0.6424166388061195,0.09949806849310296,0.3994666040024051,0.24976045103070246,0.0005728053630730999,0.10691470961009755,0.110227920102811,0.38426340173833917,0.6043262631182748,1.0,0.9893061152194129,0.007623851349392712,0.6313012725744267,1.0,1.0,0.16374807075863707
CartPole-v1#12.74#1.9#0.01#0.65#19.0,0.7564644718446012,0.0053848533825625045,0.0,0.05,0.05,0.11,0.11,1.58746032695486,2.0125341770467884,0.7950709136015711,0.13457471861728007,0.8410346186261155,0.10105740740145723,0.11832263392078048,0.11018247018585232,0.00048004516275877896,0.1391921905378374,0.002632967187975154,0.1527761176466894,0.1339855685528699,0.38790806944434736,1.0,0.6013068157446991,0.5352606720902856,1.0,1.0,0.2057313323516621
CartPole-v1#0.98#0.7#0.13#0.65#19.0,0.6343663584197854,0.0033869862936996287,0.0034355459355459358,0.06,0.06,0.11,0.11,2.195779197076646,5.444841024639363,0.7769873216684576,0.09023012327339001,0.724842167114283,0.08516296690004632,0.1548503060973705,0.17832332248262775,0.00022386029261705183,0.09674403130989095,0.015695171115058207,0.1560860651969153,0.5,1.0,1.0,0.4154348283849232,0.9524320909665193,1.0,1.0,-0.0
LunarLander-v2#27.142857142857142#571.4285714285714#1.5,1.027463647284267,0.05382067115703654,0.0,0.09,0.09,0.1,0.1,-0.08608660073848733,-0.8566757033645027,0.4988775087670756,0.1369056804114107,0.9886111002413297,0.06485342561964987,0.0650163752587297,0.0008491121831608234,0.0011389752326744,0.13344013007462466,0.0011399947687146508,0.1372064159640088,0.718763170474776,1.0,0.8511152258761328,0.6743249749564549,1.0,0.7605749998450316,1.0,0.954743217396017
CartPole-v1#12.74#0.7#0.19#0.05#19.0,0.3045687693675161,0.0038542085556260482,0.030207524940933973,0.09,0.09,0.08,0.13,1.0718550936544589,2.1812052596177507,0.4373765734493658,0.14371578139709015,0.4172990366789026,0.14261790817755182,0.44816120851900376,0.45539024960409424,-0.00010745476859043837,0.08178159090349814,0.4591619200564522,0.42851655031671615,1.0,0.8973189259245924,0.6714205629586961,0.6675197180735023,0.43043295855009234,1.0,1.0,-0.0
LunarLander-v2#38.57142857142857#1714.2857142857142#1.7,0.49654952986419376,0.0230716229109727,0.0,0.08,0.08,0.1,0.1,-0.40331087795445825,-0.2517687146954062,0.9178033133830261,0.1915551328366376,0.9975970756902641,0.16605477924849102,0.16663247458290376,0.0009032158797530201,0.00012332513373164338,0.19270542697608034,0.00012499603222355517,0.19217454103725637,1.0,0.9179379558913833,0.9679958065682344,1.0,0.7504186559795715,0.8483895316592008,0.5941626148220629,1.0
LunarLander-v2#44.285714285714285#857.1428571428571#0.7,0.7279802016162726,0.01755077522300419,0.0,0.12,0.12,0.11,0.11,-0.05065341687223634,-0.5749649664464225,0.6043995461434717,0.09480043204421716,0.9877596084115977,0.04953092270693639,0.0499077048661437,0.001471244812716435,5.886076442400548e-05,0.09395081308065249,6.110289334450677e-05,0.09538952962530314,0.8065552746861037,0.8991374618786868,1.0,0.9562505553486343,0.8814851356148792,1.0,1.0,0.9141949654850142
CartPole-v1#12.74#0.7#0.19#0.35#13.0,0.4501122103908701,0.0023151737744102896,0.006812628553836992,0.07,0.07,0.1,0.1,1.401326487443015,1.7786310833946466,0.770459276221191,0.11415493133874166,0.7143675312567821,0.10604679589203317,0.24108808208325044,0.19673218648790528,0.0009701043365749992,0.11887932880772793,0.03398544239066775,0.2409933690666529,0.24166770267062987,0.581486420813508,1.0,0.06106531459066047,1.0,0.47854559373370464,1.0,-0.0
CartPole-v1#18.62#0.1#0.01#0.65#7.0,0.5278230232222436,0.002380110751593085,0.0035114942528735632,0.06,0.06,0.13,0.14,1.142482327564417,0.41167539036791734,0.6415094480083348,0.09082582308956108,0.600646801791041,0.0901727494239811,0.43951622492711945,0.2662329877671084,0.00044510003948422397,0.09131939659180653,0.1512206071060016,0.4200451693083697,0.25176849176267496,0.13876327541561903,1.0,-0.0,0.793791905173057,1.0,1.0,0.12069755790775268
CartPole-v1#0.98#0.7#0.19#0.05#7.0,0.5275410636146793,0.004327851172935828,0.008261367788222009,0.1,0.1,0.07,0.08,1.7750069073886352,5.1721537005146985,0.5744065123581208,0.11668197906899552,0.5293812039795841,0.11629089708378167,0.5647383903110191,0.3537654439349473,0.0004044392314190181,0.10057805642124139,0.3116686623521159,0.5291666106164753,0.9960099249445392,0.656853545230384,1.0,0.38674482879669925,0.497737936402753,1.0,0.9364125179386421,1.0
CartPole-v1#18.62#1.9#0.01#0.05#7.0,0.49109166487528944,0.0035749010647557304,0.013643840428058614,0.13,0.14,0.1,0.11,1.1202987945987959,1.208786337954753,0.7732270968995304,0.16019579316151614,0.7369293567957712,0.1497616740727643,0.524203496069565,0.1498408850339045,0.0006820055645629274,0.1719959431150923,0.07688480516715761,0.5158166147462941,0.6119788432882156,0.8585717279274805,1.0,0.274848748044284,0.6747815249528546,1.0,1.0,0.5733476153684062
LunarLander-v2#44.285714285714285#1142.857142857143#0.5,0.5949052517597049,0.005636666126977219,0.0,0.1,0.1,0.08,0.08,-0.2370119786937659,-0.7275439995076822,0.638865151598503,0.12426992750815988,0.9873318566766232,0.06982285100192068,0.0702993479880181,0.0003801712743502669,-0.00011657289937239986,0.12249029528418094,-0.0001205682887980621,0.12499492367922685,0.13328777504956443,1.0,0.6112593511936192,-0.0,1.0,0.9376542577521096,0.578428256508037,1.0
CartPole-v1#18.62#0.7#0.13#0.05#1.0,0.5284243095211232,0.0032021019726744364,0.01069925434871087,0.08,0.08,0.05,0.05,0.4390551445291744,-0.4913875132865937,0.9111082549260149,0.27528028143417677,0.9231803845207798,0.23625367593901575,0.5260445022480761,0.037449666803345924,-0.00041583963959107746,0.285020568623637,0.011311589978819049,0.5615685333398176,0.8051048294673739,1.0,0.9522705704818059,0.49408090713120784,1.0,0.6882611089102798,1.0,0.7182159801822228
CartPole-v1#6.859999999999999#0.7#0.13#0.95#19.0,0.770316283576604,0.007632448232438943,0.0008680555555555555,0.08,0.08,0.11,0.11,1.4484906030822746,2.1790862747633177,0.8159824068425028,0.09944190799734651,0.7799697883061207,0.09240563221157463,0.1452727299548276,0.13892910608109119,0.00048590390118388044,0.1026688009972908,0.009256283421691368,0.15024404186647422,0.43050460585310174,1.0,0.9641314094725688,0.7220263281617301,1.0,0.8707099200752233,1.0,-0.0
LunarLander-v2#38.57142857142857#285.7142857142857#1.5,0.5414601292735373,0.05269232758241649,0.0,0.08,0.08,0.11,0.11,-2.245131295136482,9.990823163521792,0.5907550085107686,0.12867932750547523,0.9914949097684655,0.06447611354684658,0.06468170943633238,0.00396656836426562,0.0013266966059253921,0.12714601526208796,0.0013281459451825479,0.12899344220544764,0.9840520292798248,0.8928358434811615,1.0,1.0,0.8886585223389359,0.9086485536428235,1.0,0.9517282016799687
LunarLander-v2#21.42857142857143#571.4285714285714#0.7,0.9228168826593419,0.007451473554231369,0.0,0.14,0.14,0.07,0.07,-1.704133863472128,3.6022032441878737,0.5304043031859594,0.8810633408629045,0.9819943424391779,0.48057668342452425,0.4805643644626438,0.00016958045880085604,-1.0335585241260591e-05,0.8669652701644095,-1.0002941319662966e-05,0.8811077112954621,0.6809660818093198,0.30191940589059196,1.0,0.34615926550461523,0.5120255323334478,1.0,1.0,0.25803981130596826
MountainCar-v0#0.6#0.004357142857142858#0.0030357142857142857,0.6646628504906773,0.04397419408096623,0.09468511189137431,0.11,0.11,0.04,0.33,1.7451987793697072,2.610838535431082,0.2025145750678883,0.05172948670732037,0.991244784055119,0.008152449778464806,0.008156606026818745,7.704439688723929e-05,0.0005259832432998677,0.05169448021162607,0.0005257986596872105,0.05175050995834762,0.09764477127527375,0.6986886156635137,1.0,1.0,0.9934150838479322,0.3540197254821622,0.8177062021394751,1.0
CartPole-v1#6.859999999999999#1.9#0.19#0.05#7.0,0.46996537828548157,0.003808456768439033,0.005808919944789509,0.12,0.12,0.09,0.09,2.3615317392314306,8.600584786447888,0.7301644822388991,0.12220560272031607,0.67813311595879,0.11556356445262729,0.3591930563030976,0.19059553850591077,-0.00026311168239591273,0.12880654899199687,0.06367746510521333,0.3503161320380688,0.22984544992954248,0.9025518732563911,1.0,0.04412998437999712,0.3270490245609481,1.0,1.0,0.33658629320997435
CartPole-v1#0.98#0.7#0.19#0.35#13.0,0.5040143918105953,0.002711845986442326,0.002069883618796662,0.07,0.07,0.1,0.1,1.9961800831349819,5.416187034850227,0.7587393496108041,0.09368840461940711,0.6994306751884499,0.08920234428190936,0.17430676955503757,0.18905724855912467,0.00039281303318097896,0.10077755604922674,0.021305346389281013,0.17333997820823072,0.7170384388327661,0.8536405718100515,1.0,0.03396543215853433,1.0,0.09906469765929601,0.8589783944399679,1.0
CartPole-v1#18.62#1.3#0.06999999999999999#0.95#1.0,0.635003335468229,0.004424946355651452,0.0031588372480426453,0.07,0.07,0.07,0.07,0.22929310092793792,-0.8473541953874517,0.3415816876460653,0.3048092378913934,0.9972860326550971,0.08086021775562859,0.08214061737455282,0.00448083158335053,-0.0003900599669766501,0.30755005368533506,-0.00037481491742289927,0.3082638599042931,0.07000384636518497,0.7236661355019507,1.0,0.07341670028237199,1.0,0.9810407422347718,1.0,-0.0
